RegionID,SizeRank,RegionName,StateName,1996/1/31,1996/2/29,1996/3/31,1996/4/30,1996/5/31,1996/6/30,1996/7/31,1996/8/31,1996/9/30,1996/10/31,1996/11/30,1996/12/31,1997/1/31,1997/2/28,1997/3/31,1997/4/30,1997/5/31,1997/6/30,1997/7/31,1997/8/31,1997/9/30,1997/10/31,1997/11/30,1997/12/31,1998/1/31,1998/2/28,1998/3/31,1998/4/30,1998/5/31,1998/6/30,1998/7/31,1998/8/31,1998/9/30,1998/10/31,1998/11/30,1998/12/31,1999/1/31,1999/2/28,1999/3/31,1999/4/30,1999/5/31,1999/6/30,1999/7/31,1999/8/31,1999/9/30,1999/10/31,1999/11/30,1999/12/31,2000/1/31,2000/2/29,2000/3/31,2000/4/30,2000/5/31,2000/6/30,2000/7/31,2000/8/31,2000/9/30,2000/10/31,2000/11/30,2000/12/31,2001/1/31,2001/2/28,2001/3/31,2001/4/30,2001/5/31,2001/6/30,2001/7/31,2001/8/31,2001/9/30,2001/10/31,2001/11/30,2001/12/31,2002/1/31,2002/2/28,2002/3/31,2002/4/30,2002/5/31,2002/6/30,2002/7/31,2002/8/31,2002/9/30,2002/10/31,2002/11/30,2002/12/31,2003/1/31,2003/2/28,2003/3/31,2003/4/30,2003/5/31,2003/6/30,2003/7/31,2003/8/31,2003/9/30,2003/10/31,2003/11/30,2003/12/31,2004/1/31,2004/2/29,2004/3/31,2004/4/30,2004/5/31,2004/6/30,2004/7/31,2004/8/31,2004/9/30,2004/10/31,2004/11/30,2004/12/31,2005/1/31,2005/2/28,2005/3/31,2005/4/30,2005/5/31,2005/6/30,2005/7/31,2005/8/31,2005/9/30,2005/10/31,2005/11/30,2005/12/31,2006/1/31,2006/2/28,2006/3/31,2006/4/30,2006/5/31,2006/6/30,2006/7/31,2006/8/31,2006/9/30,2006/10/31,2006/11/30,2006/12/31,2007/1/31,2007/2/28,2007/3/31,2007/4/30,2007/5/31,2007/6/30,2007/7/31,2007/8/31,2007/9/30,2007/10/31,2007/11/30,2007/12/31,2008/1/31,2008/2/29,2008/3/31,2008/4/30,2008/5/31,2008/6/30,2008/7/31,2008/8/31,2008/9/30,2008/10/31,2008/11/30,2008/12/31,2009/1/31,2009/2/28,2009/3/31,2009/4/30,2009/5/31,2009/6/30,2009/7/31,2009/8/31,2009/9/30,2009/10/31,2009/11/30,2009/12/31,2010/1/31,2010/2/28,2010/3/31,2010/4/30,2010/5/31,2010/6/30,2010/7/31,2010/8/31,2010/9/30,2010/10/31,2010/11/30,2010/12/31,2011/1/31,2011/2/28,2011/3/31,2011/4/30,2011/5/31,2011/6/30,2011/7/31,2011/8/31,2011/9/30,2011/10/31,2011/11/30,2011/12/31,2012/1/31,2012/2/29,2012/3/31,2012/4/30,2012/5/31,2012/6/30,2012/7/31,2012/8/31,2012/9/30,2012/10/31,2012/11/30,2012/12/31,2013/1/31,2013/2/28,2013/3/31,2013/4/30,2013/5/31,2013/6/30,2013/7/31,2013/8/31,2013/9/30,2013/10/31,2013/11/30,2013/12/31,2014/1/31,2014/2/28,2014/3/31,2014/4/30,2014/5/31,2014/6/30,2014/7/31,2014/8/31,2014/9/30,2014/10/31,2014/11/30,2014/12/31,2015/1/31,2015/2/28,2015/3/31,2015/4/30,2015/5/31,2015/6/30,2015/7/31,2015/8/31,2015/9/30,2015/10/31,2015/11/30,2015/12/31,2016/1/31,2016/2/29,2016/3/31,2016/4/30,2016/5/31,2016/6/30,2016/7/31,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/31,2017/1/31,2017/2/28,2017/3/31,2017/4/30,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/31,2018/1/31,2018/2/28,2018/3/31,2018/4/30,2018/5/31,2018/6/30,2018/7/31,2018/8/31,2018/9/30,2018/10/31,2018/11/30,2018/12/31,2019/1/31,2019/2/28,2019/3/31,2019/4/30,2019/5/31,2019/6/30,2019/7/31,2019/8/31,2019/9/30,2019/10/31,2019/11/30,2019/12/31,2020/1/31,2020/2/29,2020/3/31,2020/4/30,2020/5/31,2020/6/30,2020/7/31,2020/8/31,2020/9/30,2020/10/31,2020/11/30,2020/12/31,2021/1/31,2021/2/28,2021/3/31,2021/4/30,2021/5/31
394776,424,Laurel,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91604,91684,91683,91727,91745,91795,91794,91635,91453,91257,91133,91011,90890,90717,90529,90422,90282,90093,89796,89766,89670,89628,89478,89388,89200,88956,88736,88318,87953,87570,87428,87152,86987,86786,86529,86122,85823,85613,85528,85580,85649,85674,85686,85730,85777,85661,85637,85670,85794,85878,85879,85721,85645,85714,85791,85728,85647,85696,85809,85817,85619,85427,85223,85278,85175,85091,84936,85061,85176,85241,85242,85352,85677,85955,86306,86563,86937,87252,87602,87771,87911,88055,88289,88599,88867,89165,89407,89604,89777,89918,90104,90273,90490,90739,90984,91118,91223,91391,91645,91933,92266,92607,92938,93229,93624,93950,94245,94549,94845,95172,95401,95626,95617,95621,95561,95751,95809,96054,96217,96410,96545,96567,96592,96694,97077,97557,98007,98299,98484,98590,98693,98864,99029,99196,99442,99771,100072,100257,100375,100643,101061,101551,101973,102301,102561,102532,102409,102043,102074,102156,102453,102505,102560,102608,102770,103002,103340,103963,104670,105563,106176
395042,425,Russellville,AR,56766,56814,56951,57179,57382,57491,57599,57744,57966,58150,58401,58591,58821,58989,59082,59155,59271,59532,59792,60052,60244,60479,60675,60973,61174,61443,61720,62032,62427,62764,63095,63271,63367,63497,63545,63564,63665,63962,64183,64357,64259,64248,64234,64382,64574,64716,64825,64943,65036,65108,65266,65419,65615,65723,65851,66047,66294,66610,67012,67493,67979,68226,68413,68567,68883,69201,69506,69744,69918,70067,70187,70244,70305,70448,70673,70884,71092,71329,71621,71861,72131,72394,72658,72909,73111,73345,73482,73668,73884,74132,74355,74597,74857,75145,75417,75738,76053,76431,76849,77353,77769,78176,78515,78927,79299,79717,80079,80526,81051,81596,81991,82437,82889,83366,83786,84161,84591,84934,85338,85569,85812,85986,86437,86595,86834,87048,87510,87883,88240,88540,88959,89385,89858,90238,90581,90969,91329,91636,91867,92216,92451,92851,93003,93173,93118,93183,93161,93197,93160,93144,93105,92988,92988,92856,92824,92735,92762,92730,92614,92407,92160,91920,91612,91256,90857,90526,90293,90146,89971,89780,89618,89543,89482,89373,89239,89193,89109,89011,88792,88598,88377,88177,88025,87946,87948,88002,88090,88129,88157,88121,88129,88129,88244,88354,88505,88645,88796,88969,89117,89292,89548,89877,90199,90418,90568,90749,90870,90959,90995,91054,91133,91146,91150,91164,91254,91363,91431,91535,91640,91726,91823,91908,92104,92413,92720,92953,93060,93257,93626,93948,94312,94669,95045,95378,95600,95928,96285,96761,97288,97802,98251,98651,99045,99414,99807,100213,100720,100957,101223,101428,101848,102234,102580,102948,103333,103782,104274,104752,105137,105666,106114,106531,106744,106947,107212,107619,108134,108619,109025,109434,109918,110343,110783,111128,111603,112111,112813,113463,114129,114686,115088,115527,115952,116413,116693,117464,118078,119057,119553,119308,118547,118216,118664,119182,119254,119494,119948,120154,120529,120690,121199,122353,123971,125407,126463
394411,426,Branson,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128887,129172,129108,129492,129835,130855,131976,133734,135689,137388,138556,139117,139668,140064,141165,142000,143365,143481,143640,142880,142380,142282,142725,143709,144644,145958,147135,148411,148674,149212,149264,149365,148569,147809,147431,147594,147706,147610,147170,146650,146290,145968,145859,145543,145357,144953,144548,144025,143511,142822,142170,141176,140190,139398,138729,138164,137210,136466,135880,135145,134478,133902,133725,133541,133146,131703,130069,128462,127840,127425,126858,126783,126451,126376,125777,125641,125550,125826,126095,126346,126254,125906,125648,125396,125398,125334,125373,125238,125126,125150,125253,125439,125538,125663,125811,125767,125673,125520,125573,125607,125708,125814,126008,126143,126330,126539,126790,127211,127713,128277,128654,129039,129399,129821,130165,130524,130907,131362,131824,132142,132390,132624,132942,133354,133781,134201,134626,135110,135543,135946,136306,136723,137113,137496,137944,138344,138831,139312,139841,140276,140662,141059,141499,142164,142863,143528,144041,144506,144812,145115,145453,145982,146543,147072,147628,147810,148100,148467,149036,149662,150319,151087,151745,152369,152982,153595,153844,154319,154706,155328,156021,156891,157990,158884,159754,160450,161054,161365,161323,161605,162032,162877,163527,164355,165084,165858,166683,167700,168849,170289,172250,173982,175709,177068,178624,180064
395212,427,Watertown,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129931,130566,131085,131848,132387,132499,132696,133001,133681,134359,134733,134611,134494,134172,134094,134271,134681,135522,136093,136398,135980,135408,135124,135630,136416,137395,137891,138099,138209,139007,140576,142368,143984,145111,145962,146538,146630,146630,146654,147230,148087,147381,145080,142517,141291,141842,143387,144916,146287,146747,147105,147330,147339,148236,149710,151437,152513,152789,152713,152682,152869,153452,153923,154331,154645,154597,154502,154445,154644,154691,154392,154056,153879,153887,154197,154119,154064,153901,153936,153738,153213,152654,152267,151862,151398,150895,150378,150075,149804,149691,149436,149073,148589,148007,147394,146763,146105,145421,144737,144221,143817,143464,143150,142944,142818,142668,142477,142252,142043,141842,141563,141149,140536,139967,139459,139098,138812,138288,137641,136882,136281,135867,135902,136214,136810,137162,137541,137670,137950,137348,136227,134676,133525,132794,133109,134153,135912,136919,137644,137229,136387,138827,143217,150078,155608,160856,162236,161521,159501,159916,159987,162935,166182,168028,168219,166132,165786,164561,165568,166955,167864,168069,170210,171577,173237,172184,171472,170626,169534,169038,168732,169625,171376,172778,173319,172932,172363,172859,173751,174990,176140,177508,178687,179589,180363,181264,181412,182004,182579,184139,185180,186193,187271,188401,189771,190834,191839,192433,193530,194805,196292,197308,198834,200802,202730,204105,205161,205995,207189,208476,210029,211287,212432,213512,214318,214714,214932,215314,216390,217687,219012,220137,221484,223029,223983,225039,226070,227841,229760,231966,233888,236012,238133,240656,242968,245443,248656,252165
394859,428,Midland,MI,89688,89873,90027,90367,90696,91032,91346,91619,91869,92076,92337,92634,93839,94992,96131,96361,96560,96779,97002,97291,97567,97909,98111,98266,96817,95365,93882,93958,94222,94515,94821,95086,95358,95626,95933,96237,96912,97623,98461,98937,99294,99580,99972,100360,100820,101162,101651,102124,102988,103721,104404,104723,105098,105526,105990,106489,106935,107461,107915,108402,108838,109347,109849,110345,110696,111039,111304,111692,112126,112571,112970,113265,113589,113982,114456,114907,115566,116204,116908,117382,117799,118220,118725,119197,119614,119938,120273,120683,121094,121513,121788,121948,122219,122670,123148,123633,123912,124022,124111,124179,124343,124401,124535,124852,124926,124698,124278,123431,122896,122599,122864,122790,122494,122319,122459,122673,122765,122683,122452,123462,124470,125510,125217,125472,125657,126001,126477,126936,127049,126437,126224,125903,125735,125352,125571,125600,125735,125621,124274,122717,122096,123305,124195,124141,123553,122883,122085,121191,120341,119382,118886,118627,118276,117302,116392,115606,114924,114322,113640,112834,111710,110704,109862,109120,108216,107278,106470,105830,105497,105256,105081,104872,104987,105237,105631,105497,105403,105043,104930,104845,104798,104660,103897,103190,102494,102464,102533,102906,103193,103451,103646,103862,104123,104219,106242,108605,111214,112551,113553,114723,115400,116660,117503,118456,119325,120938,121940,122242,121600,121171,121329,121820,123273,124019,124691,124907,124556,123719,121686,121088,121586,122702,123008,122836,122325,122545,122620,123091,123520,124263,125395,125701,125281,124761,124629,124651,124563,123974,124184,124498,125413,125707,125989,125780,125864,126177,127004,127441,127776,127850,127794,127601,127389,127303,127566,128230,129407,130154,130147,130450,130844,131957,132368,132917,133042,133828,134138,135136,136080,136795,137494,137300,137174,136991,137717,138230,139371,140120,141633,141942,140542,139244,138595,139464,140942,141938,142192,142736,143089,144252,144972,146179,147864,149358,150421,151524,152172,153211,154713,156245,157891,159111,160563,162252,164642
394941,429,Opelousas,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65672,65493,66081,66748,68389,69398,70629,71440,72434,73137,73788,74636,76135,78006,79201,80187,79944,80660,81133,82129,82949,84101,85285,86128,86041,86461,86894,87979,88453,88952,89149,89467,89575,89823,90186,90520,90636,90515,90586,90560,90652,90828,91188,91757,92169,92581,92689,92813,92868,92916,92660,92660,92646,92615,92401,92112,92134,92115,92212,92055,91685,91391,91328,91322,91415,91506,91731,91621,91577,91538,91568,91742,92246,92903,93258,93273,93263,93581,93967,94546,94676,94987,95288,95691,96407,97202,98407,99300,99635,99251,98815,98385,98454,98274,99129,99943,100314,99337,98289,97907,98190,98730,99104,99838,100357,101142,99756,98302,96862,97473,97922,98089,98003,98098,98379,98495,98669,98511,99130,99677,100601,101305,102150,102835,103194,103478,103709,103803,103918,104087,104505,105099,105845,105481,104821,103970,103928,103958,103995,104041,104017,104203,104365,104738,104332,104252,104168,104704,105033,105190,105309,105391,105428,105441,105463,104868,104411,104045,104259,104299,104156,104248,104530,104976,105098,104738,104497,104782,105635,106278,106760,107238,107906,108788,109506,110155,109855,108801,107417,106773,106947,107523,108108,108828,109439,109809,110182,110660,112064,114339,116857,118727,119732,120573,121491,122468,123644
394988,430,Pocatello,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124654,125449,125915,126870,127816,128995,130322,131808,133244,134746,136545,138469,140389,141798,143446,145388,147097,148407,149536,150503,151530,152258,152981,153507,154044,154253,154498,154709,155394,155953,156277,156322,156312,156413,156067,155682,155267,155514,155565,155310,154765,154403,154108,153833,153460,153231,151639,149820,147688,146731,145804,145180,144505,143921,142881,141667,140215,139116,141239,144016,147073,147382,147522,148235,148774,148123,146507,144728,143831,142137,139749,137045,134827,133214,132038,129148,126822,124906,125371,126123,126147,126448,125685,125326,124659,124885,124624,125402,126104,127997,129132,130706,132585,134536,137213,139269,141500,142670,143997,145015,145678,145381,145212,144887,145651,145828,145361,144318,142570,142272,142451,143264,143777,143757,142925,141599,139107,137494,136223,135995,137012,137510,137822,137356,137362,137833,138752,139980,141806,143345,145365,146956,147839,148275,149120,150478,151987,153225,154901,156148,157155,158333,159060,159760,159589,160412,160349,160428,159656,159706,159176,159655,160031,160609,160886,161687,163738,164971,166654,168098,171325,174669,177735,179325,180537,181723,183952,185917,187706,189370,191178,192780,192972,193051,193616,196108,199485,203805,205980,206658,205874,207227,208398,211393,213087,215421,216769,218328,219711,220609,223120,227264,232812,237271,242172,246160,252233
394755,431,Kokomo,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81511,81291,81253,81441,81792,82222,82416,82707,82942,83166,83300,83460,83635,83875,84068,83960,83914,83836,84097,84222,84433,84619,84884,85100,85270,85025,84837,84600,84640,84556,84454,84422,84448,84593,84837,85128,85419,87583,89721,91707,91739,91774,91869,91888,91875,91882,91926,91922,91950,91203,90428,89639,89550,89447,89193,88920,88614,88339,88077,87875,87644,87233,86818,86486,86361,86244,86142,86041,85913,85698,85404,85066,84733,84359,84013,83664,83427,83218,83059,82911,82777,82697,82632,82572,82482,82378,82242,82068,81886,81721,81598,81501,81437,81376,81333,81272,81262,81292,81257,81033,80668,80285,80180,80244,80523,80529,80149,79148,78678,78571,79540,80400,81422,82017,82694,83270,83939,84654,86049,88573,90209,91183,90481,90786,91393,92931,93259,93319,92635,92909,93063,93041,93165,93503,94386,94690,94723,94385,94740,95305,96349,96865,97485,98003,98707,99047,99399,99875,100531,101230,102164,103077,103860,104285,104372,104332,104288,105140,106130,106833,107106,107305,107714,108176,108700,109476,110259,111169,112055,112658,113413,114030,115046,115872,116688,117258,117745,118046,118328,118801,119671,120212,120444,120787,121205,121813,122129,122876,123741,124816,126081,127273,128287,129661,131331,133202,135083
394641,432,Grants Pass,OR,133336,135248,136833,139700,141319,142394,143003,143949,144073,143932,143138,142506,141891,140173,137988,135299,134245,133415,132962,131626,131042,130516,130602,130380,129911,129890,129997,130715,131104,131668,132013,132415,132656,132831,132841,132702,132643,133080,133702,134513,134738,134815,134780,135046,135459,135902,136361,136772,137325,137795,138281,138752,139280,139974,140630,141273,141935,142559,143293,144090,145091,145983,146892,147661,148528,149215,149899,150651,151404,152132,152785,153461,154187,154832,155475,156060,156808,157598,158490,159162,159783,160331,161124,162065,163068,163901,164682,165461,166296,167115,167827,169068,170594,172577,174093,175608,176959,178837,180653,182769,184943,187909,191664,195305,199084,202539,206678,210767,215149,219748,225146,230837,237099,242782,248010,252534,257042,261691,266219,270471,274364,277035,279152,280705,282291,283528,284318,284831,284604,283911,283017,282113,281341,278189,275235,272202,270872,269256,267463,266729,265918,265438,264124,263376,262380,267354,271511,275561,273872,272449,271042,269315,267800,266022,264649,262711,260800,256579,252557,248610,246743,244728,242803,240768,238947,237033,235442,233896,232475,230405,228665,226990,226005,224941,223734,222447,220907,219615,218058,216568,214975,213447,211657,209800,208381,207325,206502,205695,205250,204823,204531,204142,203910,203643,203659,203719,203742,203956,204321,204948,205369,205957,206689,208237,209831,211544,212675,213827,214933,215840,216764,217573,218464,219207,219880,222133,224296,226388,226747,227029,227150,227178,227285,227518,227962,228532,229247,225302,221442,217512,218300,219304,220665,222317,223659,224906,225904,226717,227455,229942,232796,235976,237439,238734,239870,240931,242130,243426,244944,246930,248846,251536,253798,256157,258214,260623,262998,264786,266718,268620,270782,272632,274625,276677,278670,280681,282450,284461,285857,287984,290037,291607,292664,292958,294137,293563,292919,290693,288679,286569,286148,287238,288397,290193,290793,292152,291246,293406,295286,298863,301709,304914,308287,310174,312503,314736,318513,322528,328387,332982,338322,343571,349968,356697,363192
394699,433,Huntsville,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98699,99042,99513,100455,101395,102157,102737,103267,103874,104573,105156,105713,106096,106632,107031,107403,107720,108217,108847,109527,109957,110319,110769,111289,111935,112479,112965,113254,113470,113709,114159,114572,115146,115358,115578,115551,115687,115754,115916,116042,116270,116455,116320,116060,115718,115725,115714,115830,115771,115732,115591,115475,115323,115118,115030,115027,114909,114708,114384,114304,114254,114291,114265,114338,114283,114326,114223,114112,113962,113841,113773,113490,113193,112923,112792,112674,112571,112483,112512,112622,112836,112988,113176,113376,113672,113867,114057,114222,114504,114768,115102,115416,115742,116062,116446,116962,117454,118070,118688,119353,119951,120580,121165,121765,122361,123099,123831,124606,125345,126088,126744,127370,128033,128650,129332,130098,130965,131783,132530,133131,133742,134362,135089,135873,136724,137724,138731,139677,140498,141246,141923,142603,143376,144167,145005,145836,146712,147525,148359,148998,149759,150448,151370,152369,153338,154212,154950,155658,156293,156916,157429,158072,158632,159450,160370,161234,162065,162839,163732,164545,165254,165867,166443,167138,167794,168347,168710,169237,169918,170858,171771,172630,173400,174030,174916,175557,176306,176491,176826,177150,177009,176981,176852,177333,177575,177941,178281,178772,179264,180242,181241,182257,183659,184961,186451,187651
394986,434,Plattsburgh,NY,67676,67424,67371,67316,67511,67698,67755,67683,67593,67462,67322,67162,67004,67159,67387,67736,67740,67725,67851,68184,68609,69037,69596,70123,70878,71445,71815,71697,71620,71704,71838,72047,72215,72595,72776,73097,73063,73024,73013,73211,73588,73888,74442,74857,75275,75523,75862,76158,76458,76946,77473,78104,78560,79108,79549,79986,80391,80862,81383,81954,82564,83077,83458,83773,84263,84781,85267,85860,86474,87069,87566,88102,88754,89324,90019,90702,91393,91955,92531,93421,94181,94895,95292,95828,96336,96784,97279,97862,98307,98614,98789,97945,97323,96663,97162,97336,97504,97878,97973,97930,97716,97991,98351,99165,99796,100615,100720,100934,100951,101124,101430,101951,103019,103905,104977,105846,106940,107913,108788,109869,111210,112516,114065,115246,115819,115773,115499,115834,116212,116649,117015,116892,116768,116548,116533,116801,117315,118474,119658,120552,121232,121928,122869,123959,124760,125208,125032,124574,124095,123491,122890,122284,121695,121010,120200,119452,118905,118492,118131,117752,117297,116728,116158,115576,115018,114557,114151,113921,113688,113603,113607,113764,113873,114039,114096,114170,114158,114058,113905,113630,113373,113002,112681,112330,112140,111929,111856,111744,111644,111529,111410,111327,111203,111147,111114,111113,111066,111062,111072,111160,111341,111578,111859,112118,112157,112143,112199,112225,112346,112505,112853,113172,113445,113784,114167,114535,114516,114547,114780,114959,115163,115563,116549,117437,117979,118481,119253,119989,122223,124327,125691,127633,128935,129918,128691,127490,127374,127131,126757,125750,124161,122698,121047,119597,118114,117632,117613,119342,119606,120063,119197,120291,120852,122279,125106,127047,129809,130781,133499,133373,134360,134972,137410,138921,140139,140059,138842,138202,137978,138046,137756,138118,139323,140880,141846,141402,142501,143988,145971,146430,146686,147890,148161,148340,147752,147138,147481,147758,147776,146663,146017,146800,147720,148227,148688,149618,150531,151383,151444,152408,152878,154309,155355,155984,156515
394638,435,Grand Island,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71850,72116,72259,73044,73528,74104,74450,75129,75820,76563,76954,77379,76754,76314,76040,76179,76941,77631,78634,79029,79422,79653,80415,81099,83546,85978,88469,89268,89496,89506,89565,89933,90399,91077,91640,92155,92269,92292,92335,92942,93690,94525,95271,96039,96548,97120,97799,98795,99350,99606,99738,100102,100562,101149,101643,102081,103140,103604,103784,103273,103425,103918,104276,104434,104538,104580,104759,104798,104635,104879,105323,105981,106259,106426,106647,106879,107062,107225,107388,107588,107664,107748,107880,108169,108271,108244,108129,108226,108341,108496,108648,108862,109112,109174,109204,109181,109271,109423,109618,109815,110001,110264,110472,110636,110684,110765,110729,110649,110505,110350,110177,109931,109778,109563,109421,109334,109355,109477,109679,109905,110071,110181,110285,110365,110355,110330,110287,110185,110077,109956,109884,109848,110014,110315,110649,110956,111227,111490,111671,111877,112054,112233,112369,112533,112639,112726,112847,113065,113306,113612,113942,114328,114719,115098,115476,115815,116120,116442,116736,117074,117465,117875,118389,118791,119198,119549,119958,120405,120905,121349,121836,122274,122764,123185,123495,123903,124434,125120,125789,126410,127007,127661,128266,128863,129384,129919,130490,131048,131498,131923,132402,132957,133531,134041,134664,135323,136037,136827,137677,138527,139367,140149,141026,141876,142700,143437,144175,144900,145626,146294,147048,147841,148625,149367,149822,150310,150884,151774,152541,153286,153985,154660,155401,156241,157251,158064,158891,159745,160727,161523,162238,163083,164006,164934,164715,164397,164027,164372,164797,165193,165576,165888,166249,166592,166921,167291,168509,169777,171039,171919,172846,173851,174874
394541,436,DuBois,PA,46795,46757,46717,46804,46944,46988,46680,46683,46808,47234,47365,47607,47615,47523,47429,47333,47421,47622,47841,48079,48359,48695,49016,48992,49101,49408,49898,50311,50362,50392,51470,51468,51266,50214,50186,50471,51274,52140,52764,53018,53102,53337,52977,53341,53422,53731,53580,53573,53202,52932,52753,53188,53692,54117,54281,54614,55212,56183,57030,57953,58649,58911,59206,59347,59881,60241,60725,60913,61066,61181,61292,61261,61290,61590,61790,61988,61840,61875,62045,62409,62820,63072,63309,63576,63933,64253,64487,64658,65020,65292,65444,65672,65901,66168,66344,66559,66668,66966,67337,67862,68377,69247,70078,70488,70706,71133,71776,72389,73355,74244,75536,76417,77269,77582,78072,78725,79506,80201,80835,81392,81618,81753,81539,81641,81699,82007,82261,82645,83122,83417,83701,83916,84178,84389,84584,84740,84820,84893,84870,84891,84802,84815,84816,84831,84858,84797,84780,84683,84653,84617,84463,84308,84165,84338,84270,84211,83963,83888,83863,83805,83680,83443,83499,83495,83500,82911,82638,82462,82535,82564,82415,82363,82286,82218,82160,82057,82009,81941,81723,81457,81272,81062,80995,80886,80903,81039,80842,80628,80345,80575,80855,81150,81255,81303,81288,81298,81336,81317,81496,81710,82036,82126,82255,82287,82285,82330,82360,82415,82396,82493,82660,82838,82986,83101,83207,83310,83542,83786,84116,84432,84777,85051,85209,85359,85481,85673,85933,86181,86501,86759,87071,87237,87423,87657,88014,88402,88697,89032,89200,89586,89939,90447,90927,91331,91693,91872,92076,92365,92734,93114,93481,93811,93910,93969,93975,94354,94709,95200,95653,96069,96435,96656,97036,97374,97842,98229,98540,98770,99015,99364,99625,99766,100152,100577,100856,100858,101032,101407,101889,102249,102675,103007,103209,103561,104308,104861,104990,104678,104594,104682,104824,105018,105094,105136,105300,105512,105339,105348,105752,106678,107373,107905,108409,108999,109715
394516,437,Danville,IL,43844,43815,43863,43871,43876,43839,43833,43810,43780,43721,43689,43675,43821,44006,44137,44164,44203,44335,44456,44538,44560,44570,44612,44673,44540,44335,44011,43935,43861,43768,43639,43680,43845,44138,44356,44498,44580,44758,45112,45425,45803,46175,46596,46886,47194,47429,47632,47894,48294,48702,49046,49311,49571,49847,50074,50289,50479,50696,50889,51120,51338,51550,51739,52006,52336,52645,52995,53246,53448,53606,53967,54262,54554,54685,54809,54889,54966,55191,55388,55616,55743,55845,56007,56170,56386,56727,57127,57477,57609,58063,58424,58938,59197,59685,59919,60124,60380,60819,61298,61652,62070,61439,60457,59264,58993,59059,59284,59523,59509,59321,59124,59242,59482,60093,61659,63534,65051,65439,65551,65623,65806,66026,66208,66265,66281,66559,66457,66043,65479,65439,65730,65958,66327,66637,67022,67351,67556,67695,67732,68022,68241,68435,68301,68424,68371,68389,68107,67854,67715,67532,67187,66636,66093,65729,65467,65114,64763,64324,63963,63509,63038,62555,62132,61707,61398,61135,61009,60777,60484,60183,59977,59834,59648,59487,59398,59568,59779,59877,59751,59515,59437,59340,59107,58757,58262,57967,57669,57328,56745,56093,55609,55391,55270,55227,55409,55690,56315,56566,56747,56639,56618,56729,56818,56938,56889,56859,56760,56751,56619,56659,56732,56941,57290,57628,57978,58155,58372,58551,58710,58810,58918,59108,59304,59530,59668,59791,59928,60084,60255,60423,60608,60784,60870,60868,60885,60932,61048,61176,61280,61445,61628,61869,62069,62214,62434,62685,62961,63173,63315,63446,63571,63651,63692,63675,63707,63836,63991,64128,64219,64303,64432,64533,64726,64921,65128,65279,65388,65485,65516,65583,65617,65757,65843,65975,65995,66076,66206,66425,66661,66824,67068,67234,67438,67598,67757,67849,67666,67500,67428,67506,67611,67732,67738,67761,67746,67821,67930,68091,68517,68930,69276,69512,69763,70079,70507
