,city,State,Payment,lat,lng,group,start_year,reach_stage
458,Crystal River,Florida,23557,28.8967,-82.5994,NA,2012,2
459,Dade City,Florida,29669,28.3569,-82.1942,NA,2012,2
460,Davenport,Florida,23464,28.1585,-81.6117,NA,2012,2
461,Daytona Beach,Florida,59599,29.1995,-81.0982,NA,2011,2
464,Delray Beach,Florida,35582,26.455,-80.0905,NA,2012,2
466,Dunedin,Florida,25526,28.0328,-82.7866,NA,2013,2
467,Englewood,Florida,34335,26.9604,-82.3535,NA,2011,2
468,Fernandina Beach,Florida,31355,30.6588,-81.45,NA,2013,2
469,Fort Myers,Florida,20780,26.6195,-81.8302,NA,2013,2
470,Fort Pierce,Florida,29808,27.4256,-80.3425,NA,2011,2
473,Gainesville,Florida,24245,29.6808,-82.3455,NA,2011,2
474,Graceville,Florida,26551,30.9609,-85.5125,NA,2012,2
475,Hialeah,Florida,81686,25.8696,-80.3045,NA,2012,2
476,Hollywood,Florida,11317,26.0293,-80.1678,NA,2013,2
477,Homestead,Florida,26360,25.4664,-80.4472,NA,2012,2
478,Inverness,Florida,13511,28.8397,-82.3437,NA,2013,2
479,Jacksonville,Florida,177662,30.3322,-81.6749,NA,2011,2
480,Jacksonville Beach,Florida,22583,30.2782,-81.4045,NA,2013,2
481,Jay,Florida,18807,30.9503,-87.1522,NA,2013,2
482,Jupiter,Florida,24628,26.9199,-80.1127,NA,2012,2
483,Key West,Florida,36827,24.5636,-81.7769,NA,2012,2
484,Kissimmee,Florida,32766,28.3042,-81.4164,NA,2011,2
485,Lake Butler,Florida,15564,30.018,-82.3421,NA,2012,1
486,Lake City,Florida,74589,30.1892,-82.6469,NA,2011,2
487,Lake Wales,Florida,35525,27.9193,-81.5969,NA,2012,2
488,Lakeland,Florida,41868,28.0557,-81.9543,NA,2012,2
489,Largo,Florida,34505,27.9088,-82.7713,NA,2011,2
490,Leesburg,Florida,20550,28.7674,-81.8981,NA,2013,2
491,Lehigh Acres,Florida,27684,26.612,-81.6388,NA,2012,2
493,Macclenny,Florida,26782,30.2816,-82.1249,NA,2014,2
494,Madison,Florida,2230,30.4685,-83.4159,NA,2011,1
495,Marathon,Florida,13005,24.7261,-81.0378,NA,2012,1
496,Margate,Florida,27192,26.2465,-80.2119,NA,2011,2
497,Marianna,Florida,30693,30.7907,-85.23,NA,2011,2
498,Melbourne,Florida,115377,28.1084,-80.6628,NA,2012,2
499,Miami,Florida,208400,25.784,-80.2102,NA,2011,2
500,Miami Beach,Florida,19083,25.8171,-80.1396,NA,2013,2
501,Middleburg,Florida,10605,30.0502,-81.9011,NA,2015,1
502,Milton,Florida,27054,30.6286,-87.0521,NA,2012,2
503,Miramar,Florida,26090,25.9773,-80.3358,NA,2013,2
504,Naples,Florida,51496,26.1504,-81.7936,NA,2011,2
505,New Port Richey,Florida,40121,28.2468,-82.717,NA,2011,2
506,New Smyrna Beach,Florida,22967,29.0249,-80.965,NA,2013,2
507,Niceville,Florida,27897,30.5291,-86.4754,NA,2011,2
508,Ocala,Florida,84335,29.1803,-82.1495,NA,2011,2
509,Ocoee,Florida,11097,28.5785,-81.5337,NA,2013,2
510,Okeechobee,Florida,34691,27.2412,-80.8298,NA,2011,2
511,Orange City,Florida,25014,28.9348,-81.2882,NA,2011,2
512,Orange Park,Florida,28934,30.1706,-81.704,NA,2011,2
513,Orlando,Florida,22011,28.4788,-81.342,NA,2011,2
514,Palatka,Florida,48345,29.6493,-81.6704,NA,2013,2
515,Palm Beach Gardens,Florida,33144,26.8488,-80.1656,NA,2012,2
516,Palm Coast,Florida,24087,29.5389,-81.246,NA,2011,2
517,Panama City,Florida,49873,30.1997,-85.6003,NA,2011,2
518,Pembroke Pines,Florida,34224,26.0128,-80.3387,NA,2013,2
519,Pensacola,Florida,58257,30.4427,-87.1886,NA,2011,2
520,Perry,Florida,36177,30.1092,-83.582,NA,2011,2
521,Plant City,Florida,34651,28.0144,-82.12,NA,2012,2
522,Plantation,Florida,57235,26.126,-80.2617,NA,2011,2
523,Port Charlotte,Florida,32447,26.9918,-82.114,NA,2011,2
526,Punta Gorda,Florida,34952,26.8932,-82.0517,NA,2012,2
527,Rockledge,Florida,25260,28.3199,-80.7318,NA,2012,2
528,Saint Cloud,Florida,30724,28.2303,-81.2849,NA,2012,2
529,Saint Petersburg,Florida,39448,27.793,-82.6652,NA,2012,2
530,Sanford,Florida,23909,28.7891,-81.2757,NA,2011,2
531,Sarasota,Florida,25892,27.3391,-82.5439,NA,2011,2
532,Sebastian,Florida,20896,27.7883,-80.4815,NA,2012,2
533,Sebring,Florida,61461,27.477,-81.453,NA,2011,2
534,South Miami,Florida,31663,25.7078,-80.2952,NA,2011,2
537,Stuart,Florida,36680,27.1962,-80.2438,NA,2012,2
538,Sun City Center,Florida,27222,27.7149,-82.3569,NA,2011,2
539,Tallahassee,Florida,64209,30.455,-84.2526,NA,2011,2
540,Tamarac,Florida,25630,26.2058,-80.2547,NA,2011,2
541,Tampa,Florida,95939,27.9937,-82.4454,NA,2012,2
542,Tarpon Springs,Florida,30922,28.1492,-82.7622,NA,2012,2
543,Tavares,Florida,32147,28.7927,-81.7364,NA,2011,2
544,Tavernier,Florida,22074,25.0188,-80.5132,NA,2012,2
545,The Villages,Florida,21175,28.9021,-81.9888,NA,2013,2
546,Titusville,Florida,23452,28.5727,-80.8193,NA,2013,2
547,Venice,Florida,32084,27.1166,-82.4135,NA,2012,2
548,Vero Beach,Florida,29007,27.6463,-80.393,NA,2013,2
549,Wauchula,Florida,21785,27.547,-81.8103,NA,2011,1
550,Wellington,Florida,33391,26.6464,-80.2707,NA,2012,2
551,Wesley Chapel,Florida,4412,28.2106,-82.3238,NA,2013,2
552,West Palm Beach,Florida,114462,26.7467,-80.1314,NA,2011,2
553,Weston,Florida,30952,26.1006,-80.4057,NA,2011,2
554,Williston,Florida,28518,29.3736,-82.4576,NA,2014,2
555,Winter Haven,Florida,33734,28.0122,-81.7018,NA,2013,2
556,Zephyrhills,Florida,24909,28.2407,-82.1797,NA,2011,2
557,Adel,Georgia,36127,31.1316,-83.425,NA,2011,2
558,Albany,Georgia,18198,31.5776,-84.1762,NA,2011,2
559,Alma,Georgia,904,31.5432,-82.4745,NA,2013,2
560,Americus,Georgia,29509,32.0736,-84.2249,NA,2013,2
561,Arlington,Georgia,15691,31.4383,-84.7253,NA,2011,1
562,Athens,Georgia,47072,33.9508,-83.3689,NA,2013,2
563,Atlanta,Georgia,135320,33.7626,-84.4228,NA,2011,2
564,Augusta,Georgia,110258,33.3645,-82.0708,NA,2011,2
565,Austell,Georgia,9915,33.8202,-84.6453,NA,2014,2
566,Bainbridge,Georgia,28153,30.9046,-84.5722,NA,2013,2
567,Baxley,Georgia,34240,31.7642,-82.3508,NA,2013,2
568,Blairsville,Georgia,24190,34.8761,-83.9548,NA,2012,2
569,Blakely,Georgia,8526,31.3827,-84.9228,NA,2013,1
570,Blue Ridge,Georgia,39118,34.8664,-84.3218,NA,2012,2
571,Bremen,Georgia,15941,33.7086,-85.1498,NA,2011,1
572,Brunswick,Georgia,13114,31.145,-81.474,NA,2013,2
573,Cairo,Georgia,24934,30.879,-84.2051,NA,2011,2
574,Calhoun,Georgia,29832,34.4927,-84.9395,NA,2011,2
575,Camilla,Georgia,29529,31.2337,-84.2089,NA,2011,1
576,Canton,Georgia,28519,34.2469,-84.4902,NA,2013,2
577,Carrollton,Georgia,20490,33.5818,-85.0837,NA,2011,2
578,Cartersville,Georgia,33268,34.1632,-84.8007,NA,2011,2
579,Cedartown,Georgia,60224,34.0224,-85.248,NA,2012,2
580,Chatsworth,Georgia,14234,34.7808,-84.7835,NA,2012,2
581,Claxton,Georgia,36198,32.1614,-81.9094,NA,2012,2
582,Clayton,Georgia,10175,34.8775,-83.4019,NA,2013,1
583,Cochran,Georgia,43664,32.3875,-83.3523,NA,2012,1
584,Colquitt,Georgia,2331,31.1741,-84.7319,NA,2012,1
585,Columbus,Georgia,137193,32.51,-84.8771,NA,2012,2
586,Conyers,Georgia,18598,33.6645,-83.9967,NA,2013,2
587,Cordele,Georgia,29967,31.9563,-83.7694,NA,2013,2
588,Covington,Georgia,19660,33.6049,-83.8465,NA,2012,1
589,Cuthbert,Georgia,15055,31.7713,-84.794,NA,2013,1
590,Dalton,Georgia,33220,34.7689,-84.9711,NA,2012,2
591,Decatur,Georgia,25087,33.7711,-84.2968,NA,2012,2
592,Demorest,Georgia,26967,34.5648,-83.5424,NA,2014,2
593,Douglas,Georgia,32382,31.5073,-82.8543,NA,2012,2
594,Douglasville,Georgia,19193,33.7384,-84.7074,NA,2014,2
595,Dublin,Georgia,32102,32.5357,-82.9279,NA,2011,2
596,Eastman,Georgia,36317,32.1973,-83.1714,NA,2012,2
597,Eatonton,Georgia,26872,33.3258,-83.3886,NA,2011,1
598,Elberton,Georgia,39217,34.1064,-82.8705,NA,2011,2
599,Fayetteville,Georgia,27724,33.45,-84.4708,NA,2012,2
600,Fitzgerald,Georgia,25229,31.7135,-83.2515,NA,2013,2
601,Folkston,Georgia,12861,30.8392,-82.0073,NA,2011,1
602,Forsyth,Georgia,37456,33.0347,-83.938,NA,2012,2
603,Fort Oglethorpe,Georgia,16077,34.9318,-85.246,NA,2013,1
604,Gainesville,Georgia,35869,34.2901,-83.8301,NA,2012,2
606,Griffin,Georgia,22864,33.2418,-84.2747,NA,2012,2
607,Hartwell,Georgia,3886,34.3501,-82.9287,NA,2012,1
608,Hawkinsville,Georgia,35526,32.2964,-83.4814,NA,2012,2
609,Hazlehurst,Georgia,27754,31.8651,-82.5994,NA,2013,1
610,Hiawassee,Georgia,26308,34.9501,-83.7529,NA,2012,1
611,Hinesville,Georgia,13293,31.8247,-81.6135,NA,2012,1
612,Hiram,Georgia,15486,33.877,-84.771,NA,2014,2
613,Homerville,Georgia,18666,31.0385,-82.7421,NA,2013,1
614,Jackson,Georgia,11554,33.2913,-83.968,NA,2012,1
615,Jasper,Georgia,28422,34.4711,-84.4494,NA,2012,2
616,Jesup,Georgia,38768,31.5991,-81.8898,NA,2012,2
617,Johns Creek,Georgia,28180,34.0333,-84.2027,NA,2013,2
619,Lawrenceville,Georgia,16890,33.9524,-83.993,NA,2013,2
620,Louisville,Georgia,27494,32.9954,-82.4,NA,2012,2
621,Macon,Georgia,56453,32.8407,-83.6324,NA,2011,2
623,Madison,Georgia,14056,33.579,-83.4758,NA,2012,1
624,Marietta,Georgia,11353,33.9532,-84.5421,NA,2014,2
625,Metter,Georgia,30968,32.3959,-82.0625,NA,2012,2
626,Milledgeville,Georgia,18234,33.0874,-83.2414,NA,2013,2
627,Monroe,Georgia,27051,33.7992,-83.7162,NA,2012,2
628,Montezuma,Georgia,19029,32.2997,-84.0246,NA,2012,2
629,Moultrie,Georgia,41151,31.1592,-83.7708,NA,2012,2
630,Newnan,Georgia,29734,33.3763,-84.7758,NA,2013,2
631,Ocilla,Georgia,29189,31.5987,-83.2499,NA,2011,1
632,Quitman,Georgia,31100,30.7849,-83.5603,NA,2011,1
633,Reidsville,Georgia,12611,32.0871,-82.1244,NA,2013,1
634,Riverdale,Georgia,18323,33.5639,-84.4103,NA,2014,2
635,Rome,Georgia,28049,34.2662,-85.1862,NA,2011,2
637,Roswell,Georgia,18774,34.0391,-84.3513,NA,2013,2
638,Royston,Georgia,39593,34.2859,-83.1097,NA,2012,2
639,Saint Marys,Georgia,37737,30.7567,-81.5722,NA,2013,2
640,Sandersville,Georgia,33193,32.9827,-82.8093,NA,2011,1
641,Savannah,Georgia,75895,32.0282,-81.1786,NA,2012,2
642,Smyrna,Georgia,35821,33.8633,-84.5168,NA,2011,1
643,Snellville,Georgia,34183,33.856,-84.0038,NA,2011,2
644,Springfield,Georgia,24557,32.3641,-81.3078,NA,2012,2
645,Statesboro,Georgia,34306,32.4376,-81.775,NA,2012,2
646,Stockbridge,Georgia,7652,33.5264,-84.2293,NA,2014,2
647,Swainsboro,Georgia,36336,32.5866,-82.3345,NA,2011,1
648,Sylvester,Georgia,23432,31.53,-83.8338,NA,2013,1
649,Thomaston,Georgia,25821,32.8907,-84.3272,NA,2013,2
650,Thomasville,Georgia,23355,30.8394,-83.9782,NA,2011,2
651,Thomson,Georgia,45697,33.4666,-82.4992,NA,2012,2
652,Tifton,Georgia,21605,31.4625,-83.5205,NA,2012,2
653,Toccoa,Georgia,30188,34.5807,-83.3256,NA,2011,1
654,Valdosta,Georgia,25707,30.8503,-83.2789,NA,2012,2
655,Villa Rica,Georgia,34945,33.7305,-84.917,NA,2011,2
656,Warm Springs,Georgia,17349,32.8853,-84.6766,NA,2014,1
657,Warner Robins,Georgia,14131,32.598,-83.6528,NA,2013,2
658,Washington,Georgia,11457,33.7355,-82.7426,NA,2013,1
659,Waycross,Georgia,34007,31.2108,-82.358,NA,2012,2
660,Waynesboro,Georgia,37953,33.0909,-82.0146,NA,2012,2
661,Winder,Georgia,35038,33.9917,-83.7218,NA,2012,2
671,American Falls,Idaho,17120,42.7828,-112.8542,NA,2012,2
672,Blackfoot,Idaho,14614,43.194,-112.3455,NA,2012,2
673,Boise,Idaho,49307,43.6006,-116.2316,NA,2011,2
674,Bonners Ferry,Idaho,18963,48.6927,-116.3184,NA,2013,1
675,Caldwell,Idaho,36840,43.6458,-116.6591,NA,2011,2
677,Cottonwood,Idaho,13044,46.051,-116.3497,NA,2014,1
678,Emmett,Idaho,13319,43.8685,-116.489,NA,2013,1
679,Gooding,Idaho,27450,42.9372,-114.7132,NA,2011,2
680,Grangeville,Idaho,10214,45.926,-116.1225,NA,2011,1
681,Idaho Falls,Idaho,64146,43.4868,-112.0363,NA,2011,2
682,Kellogg,Idaho,23282,47.5371,-116.142,NA,2012,2
683,Lewiston,Idaho,30395,46.3935,-116.9934,NA,2012,2
685,Montpelier,Idaho,32203,42.326,-111.2988,NA,2011,1
686,Moscow,Idaho,12904,46.7307,-116.9986,NA,2013,1
687,Nampa,Idaho,32119,43.5843,-116.5626,NA,2013,2
688,Orofino,Idaho,24103,46.4866,-116.2585,NA,2014,1
689,Pocatello,Idaho,28506,42.8716,-112.4656,NA,2012,2
690,Post Falls,Idaho,37821,47.7202,-116.9397,NA,2013,2
691,Preston,Idaho,24114,42.0989,-111.88,NA,2012,2
692,Rexburg,Idaho,38131,43.822,-111.7926,NA,2012,2
693,Rupert,Idaho,26693,42.6189,-113.674,NA,2013,2
694,Salmon,Idaho,14410,45.1743,-113.8948,NA,2014,1
695,Soda Springs,Idaho,19671,42.659,-111.5878,NA,2012,2
696,Weiser,Idaho,27804,44.2547,-116.9689,NA,2013,2
697,Aledo,Illinois,13523,41.1983,-90.7445,NA,2013,1
698,Alton,Illinois,45352,38.9033,-90.1523,NA,2013,2
699,Anna,Illinois,6590,37.4612,-89.2388,NA,2012,2
700,Arlington Heights,Illinois,31863,42.0956,-87.9825,NA,2012,2
701,Aurora,Illinois,20398,41.7638,-88.2901,NA,2013,2
702,Barrington,Illinois,36189,42.1515,-88.1281,NA,2011,2
703,Belleville,Illinois,64582,38.5165,-89.9899,NA,2012,2
704,Benton,Illinois,30598,38.011,-88.9179,NA,2012,2
705,Berwyn,Illinois,11532,41.8433,-87.7909,NA,2013,2
706,Blue Island,Illinois,20742,41.6578,-87.6812,NA,2011,1
707,Bolingbrook,Illinois,25742,41.6903,-88.102,NA,2011,2
708,Breese,Illinois,32885,38.6138,-89.5231,NA,2012,2
709,Canton,Illinois,28114,40.5632,-90.0409,NA,2012,2
710,Carbondale,Illinois,35090,37.722,-89.2238,NA,2013,2
711,Carlinville,Illinois,19655,39.2774,-89.8762,NA,2012,2
712,Carrollton,Illinois,14206,39.2948,-90.4062,NA,2014,1
713,Carthage,Illinois,10233,40.4143,-91.1277,NA,2012,2
714,Centralia,Illinois,23434,38.5223,-89.1233,NA,2013,2
715,Centreville,Illinois,39034,38.5798,-90.1039,NA,2012,2
716,Chester,Illinois,13490,37.9199,-89.8259,NA,2013,1
717,Chicago,Illinois,660978,41.8373,-87.6861,NA,2011,2
718,Chicago Heights,Illinois,30565,41.5101,-87.6347,NA,2013,2
719,Clinton,Illinois,10450,40.1469,-88.9635,NA,2014,1
720,Decatur,Illinois,57465,39.8556,-88.9337,NA,2012,2
722,Dixon,Illinois,5122,41.8437,-89.4786,NA,2013,1
723,Downers Grove,Illinois,27128,41.7949,-88.017,NA,2011,2
724,Du Quoin,Illinois,9424,38.0019,-89.2323,NA,2012,1
725,Effingham,Illinois,35990,39.1206,-88.5509,NA,2012,2
726,Eldorado,Illinois,16007,37.8113,-88.4416,NA,2013,2
727,Elk Grove Village,Illinois,18829,42.0062,-87.9929,NA,2013,2
728,Evanston,Illinois,77525,42.0463,-87.6942,NA,2011,2
729,Evergreen Park,Illinois,13904,41.7213,-87.7013,NA,2013,2
730,Fairfield,Illinois,20486,38.3797,-88.3718,NA,2012,1
731,Freeport,Illinois,32778,42.2895,-89.6354,NA,2012,2
732,Galena,Illinois,16192,42.4217,-90.4292,NA,2014,1
733,Galesburg,Illinois,19622,40.9506,-90.3763,NA,2013,2
734,Geneseo,Illinois,1125,41.4508,-90.154,NA,2012,1
735,Geneva,Illinois,23630,41.8833,-88.3243,NA,2013,2
736,Gibson City,Illinois,5421,40.4665,-88.379,NA,2011,1
737,Glendale Heights,Illinois,38138,41.9196,-88.0784,NA,2011,2
738,Granite City,Illinois,36553,38.7296,-90.1263,NA,2012,2
739,Greenville,Illinois,34158,38.8866,-89.3896,NA,2011,2
740,Harrisburg,Illinois,28031,37.7373,-88.5457,NA,2011,2
741,Harvard,Illinois,13487,42.4297,-88.6212,NA,2012,1
742,Harvey,Illinois,24265,41.6076,-87.6521,NA,2012,2
743,Havana,Illinois,33285,40.295,-90.0567,NA,2012,2
744,Hazel Crest,Illinois,25351,41.5732,-87.6899,NA,2011,2
745,Herrin,Illinois,20659,37.7984,-89.0303,NA,2013,2
746,Highland,Illinois,9918,38.7605,-89.6808,NA,2013,1
747,Hillsboro,Illinois,18722,39.167,-89.4735,NA,2012,2
748,Hinsdale,Illinois,32624,41.8005,-87.9273,NA,2011,2
749,Hopedale,Illinois,11750,40.4221,-89.4205,NA,2015,1
750,Jacksonville,Illinois,29333,39.7292,-90.232,NA,2013,2
751,Jerseyville,Illinois,48083,39.1181,-90.3275,NA,2011,2
752,Kankakee,Illinois,55388,41.102,-87.8643,NA,2012,2
753,Kewanee,Illinois,22778,41.2399,-89.9259,NA,2011,1
754,La Grange,Illinois,25678,41.8072,-87.8742,NA,2011,2
755,Lake Forest,Illinois,27413,42.238,-87.8596,NA,2012,2
756,Lawrenceville,Illinois,21840,38.7263,-87.6874,NA,2014,1
757,Libertyville,Illinois,30569,42.287,-87.967,NA,2011,2
758,Lincoln,Illinois,29805,40.1507,-89.372,NA,2012,2
759,Litchfield,Illinois,9906,39.1963,-89.6288,NA,2013,1
760,Marion,Illinois,16789,37.717,-88.9274,NA,2013,2
761,Mattoon,Illinois,34458,39.4774,-88.3623,NA,2012,2
762,Maywood,Illinois,27120,41.8798,-87.8442,NA,2011,2
763,McHenry,Illinois,11858,42.3388,-88.2931,NA,2013,2
764,McLeansboro,Illinois,30939,38.0898,-88.5383,NA,2011,2
765,Melrose Park,Illinois,48238,41.9029,-87.8642,NA,2013,2
766,Mendota,Illinois,12185,41.5553,-89.1042,NA,2013,1
767,Metropolis,Illinois,7288,37.1566,-88.7082,NA,2013,1
768,Monticello,Illinois,6643,40.0339,-88.5729,NA,2012,1
769,Morris,Illinois,22019,41.3744,-88.4301,NA,2012,1
770,Morrison,Illinois,8742,41.8077,-89.9618,NA,2015,1
771,Mount Carmel,Illinois,13803,38.419,-87.7695,NA,2011,1
772,Mount Vernon,Illinois,49930,38.3141,-88.9176,NA,2012,2
773,Murphysboro,Illinois,11790,37.7679,-89.3321,NA,2013,1
774,Naperville,Illinois,16943,41.7483,-88.1657,NA,2013,2
775,Nashville,Illinois,34946,38.3514,-89.3772,NA,2011,1
776,New Lenox,Illinois,18040,41.5097,-87.97,NA,2013,2
777,Normal,Illinois,32424,40.522,-88.9877,NA,2012,2
779,Oak Park,Illinois,56518,41.8872,-87.7899,NA,2011,2
780,Olney,Illinois,26864,38.7286,-88.0841,NA,2012,2
781,Ottawa,Illinois,15122,41.3529,-88.8313,NA,2013,2
782,Palos Heights,Illinois,35409,41.6637,-87.7959,NA,2013,2
783,Pana,Illinois,13735,39.3827,-89.0643,NA,2012,2
784,Paris,Illinois,34463,39.6148,-87.6904,NA,2011,1
785,Pekin,Illinois,31379,40.5677,-89.6263,NA,2012,2
786,Peoria,Illinois,224888,40.752,-89.6155,NA,2011,2
787,Peru,Illinois,18805,41.349,-89.1368,NA,2012,1
788,Pinckneyville,Illinois,17749,38.0851,-89.3717,NA,2013,2
789,Pittsfield,Illinois,762,39.6199,-90.7936,NA,2011,1
790,Princeton,Illinois,22770,41.3809,-89.4647,NA,2012,1
791,Red Bud,Illinois,4465,38.2096,-89.9995,NA,2013,1
792,Robinson,Illinois,43692,39.0089,-87.733,NA,2011,2
793,Rochelle,Illinois,22375,41.9198,-89.0634,NA,2013,2
794,Rock Island,Illinois,12519,41.4699,-90.5827,NA,2013,2
795,Rockford,Illinois,23897,42.2598,-89.0641,NA,2012,2
796,Sandwich,Illinois,17157,41.6497,-88.6178,NA,2013,1
797,Shelbyville,Illinois,25666,39.4096,-88.8005,NA,2011,2
798,Silvis,Illinois,30451,41.4975,-90.4101,NA,2012,2
799,Sparta,Illinois,18594,38.1513,-89.7185,NA,2012,1
800,Spring Valley,Illinois,19297,41.3358,-89.2034,NA,2013,2
801,Springfield,Illinois,64064,39.7712,-89.6539,NA,2012,2
802,Staunton,Illinois,14880,39.0117,-89.7904,NA,2012,2
803,Sterling,Illinois,42559,41.7997,-89.6952,NA,2012,2
804,Streator,Illinois,30363,41.1242,-88.8296,NA,2012,2
805,Taylorville,Illinois,23469,39.5328,-89.2804,NA,2012,2
806,Urbana,Illinois,31345,40.1106,-88.1972,NA,2011,2
807,Vandalia,Illinois,34539,38.9754,-89.1117,NA,2012,2
808,Watseka,Illinois,25667,40.7748,-87.7292,NA,2012,2
809,Waukegan,Illinois,52351,42.3697,-87.8716,NA,2012,2
810,Winfield,Illinois,15089,41.8776,-88.1505,NA,2013,2
811,Woodstock,Illinois,20737,42.3102,-88.4356,NA,2013,2
812,Zion,Illinois,14955,42.4598,-87.8509,NA,2015,1
813,Anderson,Indiana,70922,40.0874,-85.692,NA,2012,2
814,Angola,Indiana,11400,41.6432,-85.0051,NA,2012,1
815,Auburn,Indiana,38436,41.3666,-85.056,NA,2012,2
816,Avon,Indiana,47298,39.7599,-86.3911,NA,2012,2
817,Batesville,Indiana,37998,39.2974,-85.2139,NA,2012,2
818,Bedford,Indiana,26051,38.8603,-86.4895,NA,2012,1
819,Bloomington,Indiana,23417,39.1637,-86.5256,NA,2012,2
820,Bluffton,Indiana,26023,40.7426,-85.173,NA,2012,2
821,Boonville,Indiana,10461,38.0469,-87.2845,NA,2013,1
822,Carmel,Indiana,70249,39.9658,-86.1461,NA,2012,2
823,Charlestown,Indiana,14914,38.427,-85.6677,NA,2013,1
824,Clarksville,Indiana,22623,38.3223,-85.7673,NA,2015,1
825,Columbia City,Indiana,37686,41.1613,-85.4855,NA,2012,2
826,Columbus,Indiana,36186,39.2091,-85.918,NA,2013,2
827,Corydon,Indiana,5061,38.2132,-86.126,NA,2013,1
828,Crawfordsville,Indiana,27324,40.0433,-86.8961,NA,2013,2
829,Crown Point,Indiana,41834,41.414,-87.3455,NA,2013,2
830,Dyer,Indiana,49006,41.4977,-87.5088,NA,2012,2
831,East Chicago,Indiana,29049,41.6484,-87.4536,NA,2012,2
832,Elkhart,Indiana,13231,41.6913,-85.9628,NA,2013,2
833,Evansville,Indiana,36449,37.9882,-87.5339,NA,2011,2
834,Fort Wayne,Indiana,212078,41.0885,-85.1436,NA,2011,2
835,Franklin,Indiana,26963,39.4934,-86.0545,NA,2012,2
836,Gary,Indiana,28788,41.5906,-87.3472,NA,2011,2
837,Goshen,Indiana,31298,41.5741,-85.8304,NA,2012,2
838,Greencastle,Indiana,13460,39.6431,-86.8419,NA,2012,1
839,Greenfield,Indiana,23797,39.7936,-85.7737,NA,2012,2
840,Greensburg,Indiana,27917,39.3514,-85.5024,NA,2012,2
841,Hammond,Indiana,41978,41.617,-87.4908,NA,2012,2
842,Huntington,Indiana,39174,40.882,-85.5054,NA,2012,2
843,Indianapolis,Indiana,256161,39.7771,-86.1458,NA,2012,2
844,Jasper,Indiana,20103,38.3936,-86.9405,NA,2013,2
845,Jeffersonville,Indiana,25195,38.3377,-85.7026,NA,2012,2
846,Kendallville,Indiana,25349,41.4441,-85.2579,NA,2012,2
847,Knox,Indiana,27298,41.291,-86.621,NA,2012,2
848,Kokomo,Indiana,40931,40.464,-86.1277,NA,2013,2
850,Lafayette,Indiana,32502,40.3991,-86.8594,NA,2012,2
852,Lawrenceburg,Indiana,30172,39.0986,-84.8714,NA,2012,2
853,Lebanon,Indiana,37179,40.0318,-86.455,NA,2012,2
854,Linton,Indiana,29229,39.0357,-87.1587,NA,2011,2
855,Logansport,Indiana,38336,40.7472,-86.3519,NA,2012,2
856,Madison,Indiana,19816,38.7581,-85.3971,NA,2013,2
857,Marion,Indiana,23572,40.5497,-85.66,NA,2013,2
858,Michigan City,Indiana,40164,41.7098,-86.8705,NA,2013,2
859,Mishawaka,Indiana,62466,41.6734,-86.1668,NA,2011,2
860,Monticello,Indiana,21199,40.7455,-86.7669,NA,2012,2
861,Mooresville,Indiana,27767,39.6038,-86.3674,NA,2011,2
862,Muncie,Indiana,32983,40.1989,-85.395,NA,2012,2
863,Munster,Indiana,76692,41.5468,-87.5037,NA,2011,2
864,New Albany,Indiana,54607,38.3078,-85.8242,NA,2012,2
865,New Castle,Indiana,26823,39.919,-85.3697,NA,2012,2
866,Newburgh,Indiana,26883,37.9492,-87.4051,NA,2011,2
867,Noblesville,Indiana,16419,40.0353,-86.006,NA,2013,2
868,Paoli,Indiana,16316,38.5572,-86.4699,NA,2012,1
869,Peru,Indiana,11601,40.7585,-86.0715,NA,2012,1
870,Plymouth,Indiana,24222,41.3482,-86.3188,NA,2011,2
871,Portland,Indiana,7911,40.4377,-84.9835,NA,2013,1
872,Princeton,Indiana,11416,38.3552,-87.5785,NA,2012,1
873,Rensselaer,Indiana,7806,40.9381,-87.1683,NA,2012,1
874,Richmond,Indiana,14009,39.8318,-84.8905,NA,2013,2
875,Rochester,Indiana,5822,41.059,-86.1961,NA,2012,2
876,Rushville,Indiana,10255,39.6156,-85.4466,NA,2012,2
877,Scottsburg,Indiana,27293,38.6854,-85.7831,NA,2013,2
878,Shelbyville,Indiana,25817,39.5325,-85.7762,NA,2011,2
879,South Bend,Indiana,23707,41.6771,-86.2692,NA,2012,2
880,Sullivan,Indiana,9446,39.0973,-87.4074,NA,2013,1
881,Tell City,Indiana,14318,37.9528,-86.7596,NA,2012,1
882,Terre Haute,Indiana,41993,39.4654,-87.3763,NA,2011,2
883,Tipton,Indiana,20739,40.2817,-86.0423,NA,2012,2
884,Valparaiso,Indiana,14418,41.4781,-87.0507,NA,2013,2
885,Vincennes,Indiana,22268,38.676,-87.5102,NA,2012,2
886,Wabash,Indiana,15397,40.8034,-85.8301,NA,2012,2
887,Warsaw,Indiana,27884,41.2443,-85.8479,NA,2012,2
888,Washington,Indiana,38286,38.6592,-87.1721,NA,2012,2
889,Winamac,Indiana,16791,41.0535,-86.6037,NA,2012,1
890,Albia,Iowa,2901,41.0272,-92.8039,NA,2013,1
891,Algona,Iowa,9298,43.0743,-94.2302,NA,2011,2
892,Ames,Iowa,33374,42.0261,-93.6279,NA,2012,2
893,Anamosa,Iowa,13129,42.1091,-91.2758,NA,2012,1
