"","date","state","PM2.5","CO","NO2","PM10","SO2","AQ_PM2.5","AQ_CO","AQ_NO2","AQ_PM10","AQ_SO2"
"3131",2020-07-01,"kansas",7.9,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3132",2020-07-02,"kansas",8.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3133",2020-07-03,"kansas",11.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3134",2020-07-04,"kansas",36.1,NA,NA,NA,NA,"Unhealthy for Sensitive Groups",NA,NA,NA,NA
"3135",2020-07-05,"kansas",41.6,NA,NA,NA,NA,"Unhealthy for Sensitive Groups",NA,NA,NA,NA
"3136",2020-01-01,"kentucky",2.6,0.1,22.6,9,0.4,"Good","Good","Good","Good","Good"
"3137",2020-01-02,"kentucky",3.1,0.2,27.7,10,0.3,"Good","Good","Good","Good","Good"
"3138",2020-01-03,"kentucky",3.6,0.2,30.5,6,1.2,"Good","Good","Good","Good","Good"
"3139",2020-01-04,"kentucky",8.2,0.2,7.3,12,0.8,"Good","Good","Good","Good","Good"
"3140",2020-01-05,"kentucky",5.8,0.2,28.8,10,0.3,"Good","Good","Good","Good","Good"
"3141",2020-01-06,"kentucky",3.8,0.2,34.6,11,0.4,"Good","Good","Good","Good","Good"
"3142",2020-01-07,"kentucky",4,0.2,27.5,14,2.4,"Good","Good","Good","Good","Good"
"3143",2020-01-08,"kentucky",7,0.2,37.2,10,1,"Good","Good","Good","Good","Good"
"3144",2020-01-09,"kentucky",5.8,0.2,36.4,12,0.3,"Good","Good","Good","Good","Good"
"3145",2020-01-10,"kentucky",6.6,0.2,24.9,14,0.3,"Good","Good","Good","Good","Good"
"3146",2020-01-11,"kentucky",2.9,0.2,19.4,7,0.1,"Good","Good","Good","Good","Good"
"3147",2020-01-12,"kentucky",2.8,0.2,17.6,4,0.4,"Good","Good","Good","Good","Good"
"3148",2020-01-13,"kentucky",4.7,0.2,23.3,12,0.1,"Good","Good","Good","Good","Good"
"3149",2020-01-14,"kentucky",9.8,0.2,32.4,18,0.4,"Good","Good","Good","Good","Good"
"3150",2020-01-15,"kentucky",6.7,0.2,20.8,15,0.8,"Good","Good","Good","Good","Good"
"3151",2020-01-16,"kentucky",7.7,0.2,10.6,12,0.9,"Good","Good","Good","Good","Good"
"3152",2020-01-17,"kentucky",10.5,0.2,17.8,15,0.4,"Good","Good","Good","Good","Good"
"3153",2020-01-18,"kentucky",4.2,0.2,18.1,9,0.8,"Good","Good","Good","Good","Good"
"3154",2020-01-19,"kentucky",5.5,0.1,4.6,12,1.1,"Good","Good","Good","Good","Good"
"3155",2020-01-20,"kentucky",8.9,0.2,12.7,14,0.4,"Good","Good","Good","Good","Good"
"3156",2020-01-21,"kentucky",12.8,0.2,38.9,15,0.7,"Moderate","Good","Good","Good","Good"
"3157",2020-01-22,"kentucky",8.4,0.2,37,17,0.3,"Good","Good","Good","Good","Good"
"3158",2020-01-23,"kentucky",7.3,0.2,33.9,12,0.2,"Good","Good","Good","Good","Good"
"3159",2020-01-24,"kentucky",3.5,0.2,25.8,7,0.3,"Good","Good","Good","Good","Good"
"3160",2020-01-25,"kentucky",9.1,0.2,17.3,11,0.4,"Good","Good","Good","Good","Good"
"3161",2020-01-26,"kentucky",9.7,0.2,27.7,16,0.3,"Good","Good","Good","Good","Good"
"3162",2020-01-27,"kentucky",13.1,0.2,25,20,2.2,"Moderate","Good","Good","Good","Good"
"3163",2020-01-28,"kentucky",16.6,0.1,25.2,17,NA,"Moderate","Good","Good","Good",NA
"3164",2020-01-29,"kentucky",12.3,0.2,22.2,13,0.2,"Moderate","Good","Good","Good","Good"
"3165",2020-01-30,"kentucky",10.9,0.2,23,14,0.2,"Good","Good","Good","Good","Good"
"3166",2020-01-31,"kentucky",11.6,0.2,20.6,15,0.3,"Good","Good","Good","Good","Good"
"3167",2020-02-01,"kentucky",11.2,0.2,16.9,19,0.5,"Good","Good","Good","Good","Good"
"3168",2020-02-02,"kentucky",3.4,0.2,29.1,11,0.4,"Good","Good","Good","Good","Good"
"3169",2020-02-03,"kentucky",4.6,0.2,33.5,13,0.4,"Good","Good","Good","Good","Good"
"3170",2020-02-04,"kentucky",4.5,0.2,27.9,8,0.2,"Good","Good","Good","Good","Good"
"3171",2020-02-05,"kentucky",3.4,0.2,17,7,0.2,"Good","Good","Good","Good","Good"
"3172",2020-02-06,"kentucky",2.9,0.2,15.6,8,0.4,"Good","Good","Good","Good","Good"
"3173",2020-02-07,"kentucky",6.5,0.2,25.7,11,0.4,"Good","Good","Good","Good","Good"
"3174",2020-02-08,"kentucky",9.4,0.2,27.8,15,0.6,"Good","Good","Good","Good","Good"
"3175",2020-02-09,"kentucky",5.7,0.2,28.4,14,0.2,"Good","Good","Good","Good","Good"
"3176",2020-02-10,"kentucky",4.2,0.2,28.4,10,0.2,"Good","Good","Good","Good","Good"
"3177",2020-02-11,"kentucky",8.2,0.2,16.7,17,0.7,"Good","Good","Good","Good","Good"
"3178",2020-02-12,"kentucky",7.8,0.2,27.8,15,0.3,"Good","Good","Good","Good","Good"
"3179",2020-02-13,"kentucky",6,0.2,18.9,9,0.7,"Good","Good","Good","Good","Good"
"3180",2020-02-14,"kentucky",7.5,0.1,31.3,11,0.5,"Good","Good","Good","Good","Good"
"3181",2020-02-15,"kentucky",5.1,0.2,31.7,10,0.3,"Good","Good","Good","Good","Good"
"3182",2020-02-16,"kentucky",7.1,0.2,32.1,13,0.5,"Good","Good","Good","Good","Good"
"3183",2020-02-17,"kentucky",8.8,0.2,29.1,15,0.2,"Good","Good","Good","Good","Good"
"3184",2020-02-18,"kentucky",7.2,0.2,29.6,13,0.2,"Good","Good","Good","Good","Good"
"3185",2020-02-19,"kentucky",10.7,0.2,15.1,14,0.9,"Good","Good","Good","Good","Good"
"3186",2020-02-20,"kentucky",8.1,0.2,11.7,10,1.4,"Good","Good","Good","Good","Good"
"3187",2020-02-21,"kentucky",7.4,0.2,44.1,17,0.6,"Good","Good","Good","Good","Good"
"3188",2020-02-22,"kentucky",11.1,0.2,43,21,2.2,"Good","Good","Good","Good","Good"
"3189",2020-02-23,"kentucky",7.9,0.2,39.8,15,0.3,"Good","Good","Good","Good","Good"
"3190",2020-02-24,"kentucky",7.2,0.2,27.5,11,0.1,"Good","Good","Good","Good","Good"
"3191",2020-02-25,"kentucky",5.4,0.2,28,12,0.3,"Good","Good","Good","Good","Good"
"3192",2020-02-26,"kentucky",4,0.2,16.5,7,0.4,"Good","Good","Good","Good","Good"
"3193",2020-02-27,"kentucky",4.4,0.2,36.9,11,0.5,"Good","Good","Good","Good","Good"
"3194",2020-02-28,"kentucky",6,0.2,14.1,13,1.1,"Good","Good","Good","Good","Good"
"3195",2020-02-29,"kentucky",8.3,0.1,43.7,12,0.3,"Good","Good","Good","Good","Good"
"3196",2020-03-01,"kentucky",6.9,0.2,31.1,15,0.6,"Good","Good","Good","Good","Good"
"3197",2020-03-02,"kentucky",7.3,0.2,30,13,0.3,"Good","Good","Good","Good","Good"
"3198",2020-03-03,"kentucky",4.8,0.2,31.8,9,0.5,"Good","Good","Good","Good","Good"
"3199",2020-03-04,"kentucky",4,0.2,42.5,13,1.4,"Good","Good","Good","Good","Good"
"3200",2020-03-05,"kentucky",3.9,0.2,27,11,0.6,"Good","Good","Good","Good","Good"
"3201",2020-03-06,"kentucky",4.4,0.1,5.1,10,0.5,"Good","Good","Good","Good","Good"
"3202",2020-03-07,"kentucky",5.2,0.2,35.8,10,0.4,"Good","Good","Good","Good","Good"
"3203",2020-03-08,"kentucky",7.5,0.1,34.6,14,0.2,"Good","Good","Good","Good","Good"
"3204",2020-03-09,"kentucky",9.2,0.2,27.3,18,0.4,"Good","Good","Good","Good","Good"
"3205",2020-03-10,"kentucky",6.4,0.2,17.5,12,0.2,"Good","Good","Good","Good","Good"
"3206",2020-03-11,"kentucky",12.6,0.2,29.5,17,0.1,"Moderate","Good","Good","Good","Good"
"3207",2020-03-12,"kentucky",10.6,0.2,28.6,15,0.4,"Good","Good","Good","Good","Good"
"3208",2020-03-13,"kentucky",3.2,0.2,11.9,8,0.4,"Good","Good","Good","Good","Good"
"3209",2020-03-14,"kentucky",3.3,0.2,16.3,9,0.8,"Good","Good","Good","Good","Good"
"3210",2020-03-15,"kentucky",6.7,0.2,20.5,10,0.2,"Good","Good","Good","Good","Good"
"3211",2020-03-16,"kentucky",5.8,0.2,24.9,10,0.1,"Good","Good","Good","Good","Good"
"3212",2020-03-17,"kentucky",8,0.2,27.5,11,0.8,"Good","Good","Good","Good","Good"
"3213",2020-03-18,"kentucky",9.3,0.2,20.1,12,0.1,"Good","Good","Good","Good","Good"
"3214",2020-03-19,"kentucky",7.5,0.2,25.3,15,0.2,"Good","Good","Good","Good","Good"
"3215",2020-03-20,"kentucky",6.5,0.2,16.8,13,1.3,"Good","Good","Good","Good","Good"
"3216",2020-03-21,"kentucky",5.6,0.2,8.1,9,0.2,"Good","Good","Good","Good","Good"
"3217",2020-03-22,"kentucky",5.4,0.2,14.7,10,0.1,"Good","Good","Good","Good","Good"
"3218",2020-03-23,"kentucky",8.2,0.2,16,13,0.5,"Good","Good","Good","Good","Good"
"3219",2020-03-24,"kentucky",8.2,0.2,20,16,0.2,"Good","Good","Good","Good","Good"
"3220",2020-03-25,"kentucky",7.8,0.2,28.1,17,0.5,"Good","Good","Good","Good","Good"
"3221",2020-03-26,"kentucky",6.5,0.2,33.9,14,0.3,"Good","Good","Good","Good","Good"
"3222",2020-03-27,"kentucky",14.9,0.2,27.4,21,0.4,"Moderate","Good","Good","Good","Good"
"3223",2020-03-28,"kentucky",13.1,0.2,14,22,0.2,"Moderate","Good","Good","Good","Good"
"3224",2020-03-29,"kentucky",3.5,0.2,7.2,10,0.2,"Good","Good","Good","Good","Good"
"3225",2020-03-30,"kentucky",4.9,0.2,14.6,9,0.8,"Good","Good","Good","Good","Good"
"3226",2020-03-31,"kentucky",3.9,0.2,8.7,10,0.6,"Good","Good","Good","Good","Good"
"3227",2020-04-01,"kentucky",6.3,0.2,NA,NA,0.2,"Good","Good",NA,NA,"Good"
"3228",2020-04-02,"kentucky",9.2,0.2,NA,NA,0.6,"Good","Good",NA,NA,"Good"
"3229",2020-04-03,"kentucky",12.7,0.2,NA,NA,0.4,"Moderate","Good",NA,NA,"Good"
"3230",2020-04-04,"kentucky",17.3,0.2,NA,NA,1.6,"Moderate","Good",NA,NA,"Good"
"3231",2020-04-05,"kentucky",12.8,0.2,NA,NA,0.6,"Moderate","Good",NA,NA,"Good"
"3232",2020-04-06,"kentucky",12.1,0.2,NA,NA,0.4,"Moderate","Good",NA,NA,"Good"
"3233",2020-04-07,"kentucky",13.1,0.2,NA,NA,0.3,"Moderate","Good",NA,NA,"Good"
"3234",2020-04-08,"kentucky",8.4,0.2,NA,NA,0.2,"Good","Good",NA,NA,"Good"
"3235",2020-04-09,"kentucky",5.9,NA,NA,NA,0.6,"Good",NA,NA,NA,"Good"
"3236",2020-04-10,"kentucky",6.8,NA,NA,NA,0.6,"Good",NA,NA,NA,"Good"
"3237",2020-04-11,"kentucky",9.3,NA,NA,NA,0.9,"Good",NA,NA,NA,"Good"
"3238",2020-04-12,"kentucky",7.2,NA,NA,NA,0.2,"Good",NA,NA,NA,"Good"
"3239",2020-04-13,"kentucky",4,0.1,NA,NA,0.5,"Good","Good",NA,NA,"Good"
"3240",2020-04-14,"kentucky",6.3,0.1,NA,NA,0.4,"Good","Good",NA,NA,"Good"
"3241",2020-04-15,"kentucky",9.5,0.2,NA,NA,0.9,"Good","Good",NA,NA,"Good"
"3242",2020-04-16,"kentucky",8.6,0.2,NA,NA,0.2,"Good","Good",NA,NA,"Good"
"3243",2020-04-17,"kentucky",7.8,0.2,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"3244",2020-04-18,"kentucky",12,0.2,NA,NA,0.2,"Good","Good",NA,NA,"Good"
"3245",2020-04-19,"kentucky",8.6,0.2,NA,NA,0.2,"Good","Good",NA,NA,"Good"
"3246",2020-04-20,"kentucky",8.1,0.2,NA,NA,0.7,"Good","Good",NA,NA,"Good"
"3247",2020-04-21,"kentucky",5.2,0.2,NA,NA,0.8,"Good","Good",NA,NA,"Good"
"3248",2020-04-22,"kentucky",5,0.2,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"3249",2020-04-23,"kentucky",4.7,0.2,NA,NA,0.6,"Good","Good",NA,NA,"Good"
"3250",2020-04-24,"kentucky",4.7,0.2,NA,NA,0.2,"Good","Good",NA,NA,"Good"
"3251",2020-04-25,"kentucky",4,0.2,NA,NA,0.1,"Good","Good",NA,NA,"Good"
"3252",2020-04-26,"kentucky",2.9,0.2,NA,NA,0.4,"Good","Good",NA,NA,"Good"
"3253",2020-04-27,"kentucky",4.9,0.2,NA,NA,0.4,"Good","Good",NA,NA,"Good"
"3254",2020-04-28,"kentucky",6.2,0.2,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"3255",2020-04-29,"kentucky",5.2,0.2,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"3256",2020-04-30,"kentucky",3.9,0.2,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"3257",2020-05-01,"kentucky",8.6,0.1,NA,NA,NA,"Good","Good",NA,NA,NA
"3258",2020-05-02,"kentucky",8.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3259",2020-05-03,"kentucky",8.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3260",2020-05-04,"kentucky",5.2,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3261",2020-05-05,"kentucky",5.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3262",2020-05-06,"kentucky",5.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3263",2020-05-07,"kentucky",5.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3264",2020-05-08,"kentucky",5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3265",2020-05-09,"kentucky",5.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3266",2020-05-10,"kentucky",5.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3267",2020-05-11,"kentucky",3.9,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3268",2020-05-12,"kentucky",6.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3269",2020-05-13,"kentucky",7.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3270",2020-05-14,"kentucky",8.9,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3271",2020-05-15,"kentucky",8.9,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3272",2020-05-16,"kentucky",10,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3273",2020-05-17,"kentucky",8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3274",2020-05-18,"kentucky",4.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3275",2020-05-19,"kentucky",5.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3276",2020-05-20,"kentucky",3.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3277",2020-05-21,"kentucky",3.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3278",2020-05-22,"kentucky",6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3279",2020-05-23,"kentucky",8.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3280",2020-05-24,"kentucky",7.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3281",2020-05-25,"kentucky",6.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3282",2020-05-26,"kentucky",6.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3283",2020-05-27,"kentucky",5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3284",2020-05-28,"kentucky",3.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3285",2020-05-29,"kentucky",5.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3286",2020-05-30,"kentucky",5.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3287",2020-05-31,"kentucky",4.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3288",2020-06-01,"kentucky",4.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3289",2020-06-02,"kentucky",11,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3290",2020-06-03,"kentucky",13.7,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"3291",2020-06-04,"kentucky",9.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3292",2020-06-05,"kentucky",6.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3293",2020-06-06,"kentucky",10.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3294",2020-06-07,"kentucky",8.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3295",2020-06-08,"kentucky",6.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3296",2020-06-09,"kentucky",7.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3297",2020-06-10,"kentucky",7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3298",2020-06-11,"kentucky",5.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3299",2020-06-12,"kentucky",5.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3300",2020-06-13,"kentucky",6.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3301",2020-06-14,"kentucky",6.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3302",2020-06-15,"kentucky",6.2,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3303",2020-06-16,"kentucky",5.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3304",2020-06-17,"kentucky",8.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3305",2020-06-18,"kentucky",9.3,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3306",2020-06-19,"kentucky",13.1,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"3307",2020-06-20,"kentucky",14.4,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"3308",2020-06-21,"kentucky",11.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3309",2020-06-22,"kentucky",6.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3310",2020-06-23,"kentucky",4.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3311",2020-06-24,"kentucky",8.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3312",2020-06-25,"kentucky",8.3,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3313",2020-06-26,"kentucky",9.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3314",2020-06-27,"kentucky",33.9,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"3315",2020-06-28,"kentucky",7.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3316",2020-06-29,"kentucky",7.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3317",2020-06-30,"kentucky",5.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3318",2020-07-01,"kentucky",7.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3319",2020-07-02,"kentucky",10.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3320",2020-07-03,"kentucky",11.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"3321",2020-07-04,"kentucky",17.6,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"3322",2020-07-05,"kentucky",14.5,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"3323",2020-01-01,"louisiana",22.6,0.5,4.6,36,1.4,"Moderate","Good","Good","Good","Good"
"3324",2020-01-02,"louisiana",5.4,0.4,3.2,16,0,"Good","Good","Good","Good","Good"
"3325",2020-01-03,"louisiana",3.3,0.5,NA,4,1.5,"Good","Good",NA,"Good","Good"
"3326",2020-01-04,"louisiana",5.5,0.5,7.9,9,20.7,"Good","Good","Good","Good","Good"
"3327",2020-01-05,"louisiana",8.3,0.9,8.7,9,0.6,"Good","Good","Good","Good","Good"
"3328",2020-01-06,"louisiana",5.3,0.9,9.3,9,-0.1,"Good","Good","Good","Good","Good"
"3329",2020-01-07,"louisiana",5.5,0.6,5.3,10,6.4,"Good","Good","Good","Good","Good"
"3330",2020-01-08,"louisiana",4.7,0.7,5.8,12,1.4,"Good","Good","Good","Good","Good"
"3331",2020-01-09,"louisiana",6.2,0.7,4.9,20,-0.1,"Good","Good","Good","Good","Good"
"3332",2020-01-10,"louisiana",8.2,0.7,2.7,19,-0.1,"Good","Good","Good","Good","Good"
"3333",2020-01-11,"louisiana",4.4,0.4,2.2,13,7.4,"Good","Good","Good","Good","Good"
"3334",2020-01-12,"louisiana",5.7,0.4,1.8,6,1.2,"Good","Good","Good","Good","Good"
"3335",2020-01-13,"louisiana",8.5,0.5,4.5,20,-0.1,"Good","Good","Good","Good","Good"
"3336",2020-01-14,"louisiana",NA,0.5,5,10,-0.2,NA,"Good","Good","Good","Good"
"3337",2020-01-15,"louisiana",4.7,0.5,4.5,11,-0.3,"Good","Good","Good","Good","Good"
"3338",2020-01-16,"louisiana",9.3,0.5,2.7,10,-0.3,"Good","Good","Good","Good","Good"
"3339",2020-01-17,"louisiana",6.3,0.3,2.9,18,0.4,"Good","Good","Good","Good","Good"
"3340",2020-01-18,"louisiana",7.4,0.4,2.4,21,0.3,"Good","Good","Good","Good","Good"
"3341",2020-01-19,"louisiana",4.6,0.4,1.7,5,0.4,"Good","Good","Good","Good","Good"
"3342",2020-01-20,"louisiana",5.1,0.2,1.5,4,1,"Good","Good","Good","Good","Good"
"3343",2020-01-21,"louisiana",3.9,0.3,2.3,7,1.1,"Good","Good","Good","Good","Good"
"3344",2020-01-22,"louisiana",7.8,0.3,4.5,13,0,"Good","Good","Good","Good","Good"
"3345",2020-01-23,"louisiana",6.3,0.3,7.3,10,1.4,"Good","Good","Good","Good","Good"
"3346",2020-01-24,"louisiana",3.9,0.3,3.7,10,14.8,"Good","Good","Good","Good","Good"
"3347",2020-01-25,"louisiana",5.3,0.5,11.6,11,2.7,"Good","Good","Good","Good","Good"
"3348",2020-01-26,"louisiana",7,0.3,6,5,0,"Good","Good","Good","Good","Good"
"3349",2020-01-27,"louisiana",5.5,0.5,2,7,5.9,"Good","Good","Good","Good","Good"
"3350",2020-01-28,"louisiana",7,0.7,5.4,11,0,"Good","Good","Good","Good","Good"
"3351",2020-01-29,"louisiana",4.7,0.3,1.7,6,17,"Good","Good","Good","Good","Good"
"3352",2020-01-30,"louisiana",8.6,0.4,3.8,9,1.5,"Good","Good","Good","Good","Good"
"3353",2020-01-31,"louisiana",7.8,0.3,1.2,7,2.4,"Good","Good","Good","Good","Good"
"3354",2020-02-01,"louisiana",5.4,0.5,4.1,10,8.5,"Good","Good","Good","Good","Good"
"3355",2020-02-02,"louisiana",6.1,0.7,6.1,15,3.6,"Good","Good","Good","Good","Good"
"3356",2020-02-03,"louisiana",5.4,0.6,6.3,11,0,"Good","Good","Good","Good","Good"
"3357",2020-02-04,"louisiana",7.3,0.5,4,17,0,"Good","Good","Good","Good","Good"
"3358",2020-02-05,"louisiana",7.3,0.6,5.6,17,0.9,"Good","Good","Good","Good","Good"
"3359",2020-02-06,"louisiana",2.8,0.6,1.9,8,1.5,"Good","Good","Good","Good","Good"
"3360",2020-02-07,"louisiana",3.6,0.8,5.1,9,0.4,"Good","Good","Good","Good","Good"
"3361",2020-02-08,"louisiana",8.4,0.6,5.7,12,0.5,"Good","Good","Good","Good","Good"
"3362",2020-02-09,"louisiana",4.8,0.6,5,17,0,"Good","Good","Good","Good","Good"
"3363",2020-02-10,"louisiana",9.6,0.6,5.3,25,-0.1,"Good","Good","Good","Good","Good"
"3364",2020-02-11,"louisiana",9.4,0.4,6.5,17,0,"Good","Good","Good","Good","Good"
"3365",2020-02-12,"louisiana",8.3,0.3,3.1,15,7.2,"Good","Good","Good","Good","Good"
"3366",2020-02-13,"louisiana",3.3,0.4,2.8,4,10.2,"Good","Good","Good","Good","Good"
"3367",2020-02-14,"louisiana",4,0.4,1.6,5,0,"Good","Good","Good","Good","Good"
"3368",2020-02-15,"louisiana",4.6,0.5,3.4,11,0.7,"Good","Good","Good","Good","Good"
"3369",2020-02-16,"louisiana",2.9,0.4,1.1,4,1.9,"Good","Good","Good","Good","Good"
"3370",2020-02-17,"louisiana",10.6,0.5,6.6,13,0,"Good","Good","Good","Good","Good"
"3371",2020-02-18,"louisiana",9.8,0.6,4.9,14,0,"Good","Good","Good","Good","Good"
"3372",2020-02-19,"louisiana",3.5,0.6,1.8,8,-0.1,"Good","Good","Good","Good","Good"
"3373",2020-02-20,"louisiana",3,0.5,1.5,4,0.1,"Good","Good","Good","Good","Good"
"3374",2020-02-21,"louisiana",4.5,0.6,1.5,6,0.1,"Good","Good","Good","Good","Good"
"3375",2020-02-22,"louisiana",6.2,0.4,7.3,13,0.3,"Good","Good","Good","Good","Good"
"3376",2020-02-23,"louisiana",6.2,0.5,4.1,11,-0.1,"Good","Good","Good","Good","Good"
"3377",2020-02-24,"louisiana",6.7,0.3,6.1,15,0.1,"Good","Good","Good","Good","Good"
"3378",2020-02-25,"louisiana",8.2,0.2,2.8,13,6.9,"Good","Good","Good","Good","Good"
"3379",2020-02-26,"louisiana",4.9,0.2,3.3,10,19.4,"Good","Good","Good","Good","Good"
"3380",2020-02-27,"louisiana",4.7,0.3,2.4,8,12.2,"Good","Good","Good","Good","Good"
"3381",2020-02-28,"louisiana",6.9,0.5,7.4,15,5.5,"Good","Good","Good","Good","Good"
"3382",2020-02-29,"louisiana",8.8,0.6,18.8,21,4,"Good","Good","Good","Good","Good"
"3383",2020-03-01,"louisiana",4.7,0.4,3.7,10,0,"Good","Good","Good","Good","Good"
"3384",2020-03-02,"louisiana",7.6,0.3,5.6,23,0.1,"Good","Good","Good","Good","Good"
"3385",2020-03-03,"louisiana",9,0.4,7.8,23,0,"Good","Good","Good","Good","Good"
"3386",2020-03-04,"louisiana",6.5,0.4,3.6,18,0,"Good","Good","Good","Good","Good"
"3387",2020-03-05,"louisiana",5.7,0.3,2.3,8,9.5,"Good","Good","Good","Good","Good"
"3388",2020-03-06,"louisiana",5.5,0.3,1.2,14,3.2,"Good","Good","Good","Good","Good"
"3389",2020-03-07,"louisiana",5.1,0.5,3.5,12,0.4,"Good","Good","Good","Good","Good"
"3390",2020-03-08,"louisiana",10.9,0.7,2.4,20,0.3,"Good","Good","Good","Good","Good"
"3391",2020-03-09,"louisiana",9.4,0.4,5.8,26,0,"Good","Good","Good","Good","Good"
"3392",2020-03-10,"louisiana",7,0.4,5.7,19,0,"Good","Good","Good","Good","Good"
"3393",2020-03-11,"louisiana",7.7,0.3,9.1,15,0,"Good","Good","Good","Good","Good"
"3394",2020-03-12,"louisiana",7.7,0.4,4.7,14,0.4,"Good","Good","Good","Good","Good"
"3395",2020-03-13,"louisiana",6.2,0.4,4.4,17,0.4,"Good","Good","Good","Good","Good"
"3396",2020-03-14,"louisiana",6.3,0.4,4,16,0.3,"Good","Good","Good","Good","Good"
"3397",2020-03-15,"louisiana",9.3,0.4,1.8,14,0.4,"Good","Good","Good","Good","Good"
"3398",2020-03-16,"louisiana",7.3,0.4,3,14,0.8,"Good","Good","Good","Good","Good"
"3399",2020-03-17,"louisiana",6.5,0.4,1.8,13,0.4,"Good","Good","Good","Good","Good"
"3400",2020-03-18,"louisiana",8.4,0.4,2.9,16,0.3,"Good","Good","Good","Good","Good"
"3401",2020-03-19,"louisiana",10,0.5,2.3,22,0.2,"Good","Good","Good","Good","Good"
"3402",2020-03-20,"louisiana",8.5,0.5,3,20,0.5,"Good","Good","Good","Good","Good"
